CREATE,,,,,,,,,,,
"(:Candidate{name:""",Declan ,Burke,""", Gender: """,Male,"""}), ",,,Dublin South-West,Independent,,
"(:Candidate{name:""",Peter,Burke,""", Gender: """,Male,"""}), ",,,Longford-Westmeath,Fine Gael,,
"(:Candidate{name:""",Joan ,Burton,""", Gender: """,Female,"""}), ",,,Dublin West,Labour Party,,
"(:Candidate{name:""",Ray,Butler,""", Gender: """,Male,"""}), ",,,Meath West,Fine Gael,,
"(:Candidate{name:""",Mary,Butler,""", Gender: """,Female,"""}), ",,,Waterford,Fianna FÃ¡il,,
"(:Candidate{name:""",Jerry,Buttimer,""", Gender: """,Male,"""}), ",,,Cork South-Central ,Fine Gael,,
"(:Candidate{name:""",Catherine,Byrne,""", Gender: """,Female,"""}), ",,,Dublin South-Central,Fine Gael,,
"(:Candidate{name:""",Eric,Byrne,""", Gender: """,Male,"""}), ",,,Dublin South-Central,Labour Party,,
"(:Candidate{name:""",Thomas,Byrne,""", Gender: """,Male,"""}), ",,,Meath East,Fianna FÃ¡il,,
"(:Candidate{name:""",Malcolm,Byrne,""", Gender: """,Male,"""}), ",,,Wexford,Fianna FÃ¡il,,
"(:Candidate{name:""",Aoife,Byrne,""", Gender: """,Female,"""}), ",,,Wexford,Fianna FÃ¡il,,
"(:Candidate{name:""",Richard ,Cahill,""", Gender: """,Male,"""}), ",,,Clare,Independent,,
"(:Candidate{name:""",Jackie,Cahill,""", Gender: """,Male,"""}), ",,,Tipperary,Fianna FÃ¡il,,
"(:Candidate{name:""",Micheal,Callaghan,""", Gender: """,Male,"""}), ",,,Cavan-Monaghan,Green Party,,
"(:Candidate{name:""",Kevin,Callan,""", Gender: """,Male,"""}), ",,,Louth,Independent,,
"(:Candidate{name:""",Dara,Calleary,""", Gender: """,Male,"""}), ",,,Mayo,Fianna FÃ¡il,,
"(:Candidate{name:""",Sean ,Canney,""", Gender: """,Male,"""}), ",,,Galway East,Independent,,
"(:Candidate{name:""",Ross,Cannon,""", Gender: """,Male,"""}), ",,,Cork East,Independent,,
"(:Candidate{name:""",Ciaran,Cannon,""", Gender: """,Male,"""}), ",,,Galway East,Fine Gael,,
"(:Candidate{name:""",Joe ,Carey,""", Gender: """,Male,"""}), ",,,Clare,Fine Gael,,
"(:Candidate{name:""",Cathleen,Carney Boud,""", Gender: """,Female,"""}), ",,,Dublin North-West,Sinn Féin,,
"(:Candidate{name:""",Ger,Carthy,""", Gender: """,Male,"""}), ",,,Wexford,Independent,,
"(:Candidate{name:""",Dermot ,Casey,""", Gender: """,Male,"""}), ",,,Dublin West,Independent,,
"(:Candidate{name:""",Pat ,Casey,""", Gender: """,Male,"""}), ",,,Wicklow,Fianna FÃ¡il,,
"(:Candidate{name:""",Shane,Cassells,""", Gender: """,Male,"""}), ",,,Meath West,Fianna FÃ¡il,,
"(:Candidate{name:""",Marie,Casserly ,""", Gender: """,Female,"""}), ",,,Sligoâ€“Leitrim,Independent,,
"(:Candidate{name:""",Jack,Chambers,""", Gender: """,Male,"""}), ",,,Dublin West,Fianna FÃ¡il,,
"(:Candidate{name:""",Lisa,Chambers,""", Gender: """,Female,"""}), ",,,Mayo,Fianna FÃ¡il,,
"(:Candidate{name:""",James ,Charity ,""", Gender: """,Male,"""}), ",,,Galway West,Independent,,
"(:Candidate{name:""",TJ,Clare,""", Gender: """,Male,"""}), ",,,Dublin West,Independent,,
"(:Candidate{name:""",Paul,Clarke,""", Gender: """,Male,"""}), ",,,Dublin Bay North,Independent,,
"(:Candidate{name:""",Lorraine ,Clifford Lee,""", Gender: """,Female,"""}), ",,,Dublin Fingal,Fianna FÃ¡il,,
"(:Candidate{name:""",Emma ,Coffey,""", Gender: """,Female,"""}), ",,,Louth,Fianna FÃ¡il,,
"(:Candidate{name:""",Paudie,Coffey,""", Gender: """,Male,"""}), ",,,Waterford,Fine Gael,,
"(:Candidate{name:""",Alan ,Coleman,""", Gender: """,Male,"""}), ",,,Cork South-West,Independent,,
"(:Candidate{name:""",Tony ,Coleman,""", Gender: """,Male,"""}), ",,,Roscommon-Galway,Independent,,
"(:Candidate{name:""",Clare ,Colleran Molloy,""", Gender: """,Female,"""}), ",,,Clare,Fianna FÃ¡il,,
"(:Candidate{name:""",Aine ,Collins,""", Gender: """,Female,"""}), ",,,Cork North-West,Fine Gael,,
"(:Candidate{name:""",Michael ,Collins,""", Gender: """,Male,"""}), ",,,Cork South-West,Independent,,
"(:Candidate{name:""",Joan,Collins,""", Gender: """,Female,"""}), ",,,Dublin South-Central,Independents 4 Change,,
"(:Candidate{name:""",Niall,Collins,""", Gender: """,Male,"""}), ",,,Limerick County,Fianna FÃ¡il,,
"(:Candidate{name:""",Seáin,Conlan,""", Gender: """,Male,"""}), ",,,Cavan-Monaghan,Independent,,
"(:Candidate{name:""",Paul,Connaughton ,""", Gender: """,Male,"""}), ",,,Galway East,Fine Gael,,
"(:Candidate{name:""",Thomasina,Connell,""", Gender: """,Female,"""}), ",,,Laois,Fine Gael,,
"(:Candidate{name:""",John,Connolly,""", Gender: """,Male,"""}), ",,,Galway West,Fianna FÃ¡il,,
"(:Candidate{name:""",Catherine,Connolly,""", Gender: """,Female,"""}), ",,,Galway West,Independent,,
"(:Candidate{name:""",Anthony,Connor,""", Gender: """,Male,"""}), ",,,Louth,Direct Democracy Ireland,,
"(:Candidate{name:""",Caroline,Conroy,""", Gender: """,Female,"""}), ",,,Dublin North-West,Green Party,,
"(:Candidate{name:""",Eddie,Conroy,""", Gender: """,Male,"""}), ",,,Roscommon-Galway,People Before Profit Alliance,,
"(:Candidate{name:""",Ciara,Conway,""", Gender: """,Female,"""}), ",,,Waterford,Labour Party,,
"(:Candidate{name:""",Rose ,Conway-Walsh,""", Gender: """,Female,"""}), ",,,Mayo,Sinn Féin,,
"(:Candidate{name:""",Noel,Coonan,""", Gender: """,Male,"""}), ",,,Tipperary,Fine Gael,,
"(:Candidate{name:""",Donna,Cooney,""", Gender: """,Female,"""}), ",,,Dublin Bay North,Green Party,,
"(:Candidate{name:""",Ruth,Coppinger,""", Gender: """,Female,"""}), ",,,Dublin West,People Before Profit Alliance,,
"(:Candidate{name:""",Donal ,Corcoran,""", Gender: """,Male,"""}), ",,,Kerry,Renua,,
"(:Candidate{name:""",Marcella,Corcoran-Kennedy,""", Gender: """,Female,"""}), ",,,Offaly,Fine Gael,,
"(:Candidate{name:""",Alexander,Cosgrave,""", Gender: """,Male,"""}), ",,,Limerick County,Green Party,,
"(:Candidate{name:""",Joe,Costello,""", Gender: """,Male,"""}), ",,,Dublin Central,Labour Party,,
"(:Candidate{name:""",Simon,Coveney ,""", Gender: """,Male,"""}), ",,,Cork South-Central ,Fine Gael,,
"(:Candidate{name:""",Barry ,Cowen,""", Gender: """,Male,"""}), ",,,Offaly,Fianna FÃ¡il,,
"(:Candidate{name:""",Jerry,Cowley,""", Gender: """,Male,"""}), ",,,Mayo,Independent,,
"(:Candidate{name:""",Liam ,Coyne,""", Gender: """,Male,"""}), ",,,Dublin South-Central,Social Democrats,,
"(:Candidate{name:""",Michael,Creed,""", Gender: """,Male,"""}), ",,,Cork North-West,Fine Gael,,
"(:Candidate{name:""",Lucinda,Creighton ,""", Gender: """,Female,"""}), ",,,Dublin Bay South,Renua,,
"(:Candidate{name:""",Frank,Cronin,""", Gender: """,Male,"""}), ",,,DÃºn Laoghaire,Renua,Social Democrats,
"(:Candidate{name:""",Reada,Cronin,""", Gender: """,Female,"""}), ",,,Kildare North,Sinn Féin,,
"(:Candidate{name:""",Avril,Cronin,""", Gender: """,Female,"""}), ",,,Wicklow,Fine Gael,,
"(:Candidate{name:""",Sean,Crowe,""", Gender: """,Male,"""}), ",,,Dublin South-West,Sinn Féin,,
